id	text	category
tam4250	அடேங்கப்பா... இவ்ளோ சாதி இருக்கா ...... படம் super hit ..akumpola....(ella சாதி சனங்களோட mind voice  ah  ippadie சத்தமா pesitiyepa.... ---directer) ஆசையா இருக்கு..... ஒரு வாட்டி நானும் சொலிக்கிற...  வீர வன்னியச்சி	NOT
tam4251	ஆணவக்கொலையை அழகா காட்சி படுத்தியிருக்கும் சிறந்த திரைபடமாக பல விருதுகளை பெற வாழ்த்துகள்.....மோகன் ஜி சூப்பர்....	NOT
tam4252	இந்த படம் A centre audience ku	NOT
tam4253	பெயர் மணிமாறன் ஊர் மாயவரமா..., பேட்ட டிரைலர் ல யாரோ ஹாஸ்டல் வார்டன்  போல இருக்கு	OFF
tam4254	தேவேந்திர குல வேளாளர் சார்பாக  படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4255	கொங்கு கவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்	NOT
tam4256	படத்த படமா பாருங்கடா....சாதி கூ*னு எங்க இருந்துடா‌ தூக்கிட்டு வர்றிங்க...	OFF
tam4257	எந்த மனிதனும் வன்முறையை விரும்பமாட்டான்.சாதிக்கு ஒரு கட்சியை தோற்றுவித்து சாமானியர்களின் உணர்ச்சிகளை தூண்டி விட்டு அரசியல் நடத்தி ஆதாயம் தேடுகிறார்கள்.	NOT
tam4258	தெற்கத்திய கலாச்சாரம்  வரவேற்கிறோம். பெண்ணை தொட்டால் என்ன நடக்கும் என்று திருநெல்வேலி பக்கம் கேட்டுப்பாருங்கள்	NOT
tam4259	நாங்க அடங்க மறுப்போம் இருக்கிறவங்கள பாப்போம் சொன்னா நான் சொல்றேன் நீ இந்த பொட்ட மாதிரி பேசிட்டு போகாத மீசைய உருகி விடுற மீசைய முறுக்கி விட்டவன் எல்லாம் வீரப்பன் ஆக முடியாது	OFF
tam4260	🥭🥭🥭கிருஷ்ணகிரி வீர வண்ணியர்  சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4261	உளுந்தூர்பேட்டை வன்னியர் சங்கத்தின் சார்பாக வெள்ளிவிழா காண எனது வாழ்த்துக்கள்	NOT
tam4262	அசுரன், கலா, சின்ன கவுண்டர், தேவர் மாகன், எஜாமான்  போன்ற படத்துக்கு caste comments or review எதுவும் இல்லை. ஆனால் இந்த திரோபதி பல caste comments & negative  reviews. Stop making caste forcing movies , if you want high caste movies, then make movie like நாட்டாமை, தேவர் மகன் etc..	NOT
tam4263	என்னங்கடா எங்கே பாத்தாலும் லைக் கெட்டு பிச்சை எடுக்குறிங்க..?	OFF
tam4264	இது மோகன் படமில்ல சாரே  நம்ப படம் நமக்கான படம்  இதுவே சமூக படம்	NOT
tam4265	I would like to dedicate கும்பலாக சுத்துவோம், நாங்க ஐயோ அம்மானு கத்துவோம் song to all Rajini fans out there	NOT
tam4266	1:05 என் தலைவர்வேர இருக்கார் ஆஹ் அடி தூள்	NOT
tam4267	எல்லாரும் கதறுத பார்த்தா தமிழ் நாட்டில் மன்மதன்கள் ஆண்  அழகன்கள் அவங்க தான் போலயே 🤦‍ இப்படியே இருந்தால் எப்படி அடித்து காட்டுங்கள் Moment now a da politicians	NOT
tam4268	இந்த நாட்டுல ஒவ்வொருத்தனுக்கும் ஒவ்வொண்ணுமேல பைத்தியம்...அவனுக்கு இந்த நாட்டுமேலயே பைத்தியம்!!	NOT
tam4269	படம் வெற்றியடைய பார்க்கவ குலம் சார்பாக வாழ்த்துகள்	NOT
tam4270	யுவராஜ் கவுண்டர் பேரவை வேளாளர் ம வெள்ளாளர் சமுதாயத்தின் உணர்வு	NOT
tam4271	திரெளபதி மாபெரும் வெற்றி அடைய ஈரோடு கொங்கு வேளாளர் கவுண்டர் பேரவை சார்பாக வாழ்த்துக்கள்.	NOT
tam4272	திரெளபதி திரைப்படம் வெற்றி பெற வாழ்த்துக்கள் அன்னா...	NOT
tam4273	கருத்து சொல்ல சீக்கிரம் வாங்க காலம் மாறிட போகுது, அதாவது புதுசா பிரச்சன வந்துடும். அப்புறம் புது படம்த எடுக்கணும்.	OFF
tam4274	அனைத்து தகப்பன்களுக்குள்ளும் கொளுந்து விட்டுக்கொண்டிருந்த தீ தற்போது ஜுவாலையாக. அனைத்து கவுண்டன்களின் சார்பாக வாழ்த்துக்கள். படத்தை வளர்ப்போம்....	NOT
tam4275	படத்தை பார்க்கவேண்டும் என ஏக்கத்தை வரவைக்கும் ட்ரெய்லர்....	NOT
tam4276	எங்க ஊர் நன்னிலம் கும்பகோணம் பக்கம்... என் சொந்த ஊர்...	NOT
tam4277	பாமக இளைஞர் அணி சார்பாகவும் ,வன்னியர் சங்கம் சார்பாகவும் மாபெறும் வெற்றிப்பெற வாழ்த்துக்கள்..இவன் : கடலூர் தெற்கு  மாவட்டம்.காடுவெட்டியார் பாசறை	NOT
tam4278	தேவர் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4279	பிராமணர்கள் சார்பாக வாழ்த்துக்கள் படம் வெற்றி பெற‌	NOT
tam4280	ஒட்டுமொத்த ராஜகம்பளத்து நாயக்கர் சமுதாயத்தின் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்	NOT
tam4281	வன்னியர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் அண்ணா	NOT
tam4282	மண்ணும் எங்களுடையதுதான் பொண்ணும் எங்களுடையதான் போடுல	NOT
tam4283	படத்துல விழுப்புரம்னு சொல்லும்போது மனசுக்குள்ள ஒரு சந்தோசம் ஏற்படுது.. ஏன்னா நான் விழுப்புரம் மாவட்டத்தை சேர்ந்தவன்... I love me vizhuppuram....	NOT
tam4284	திண்டுக்கல் தேவர் சமுதாய உறவின்முறை சார்பில் வாழ்த்துகிறோம்	NOT
tam4285	Trailer லாம் அருமை.... ஆனா ஏன் director சில்லு கருப்பட்டினு சம்மந்தமே இல்லாம title வச்சாப்புலன்னு தான் தெரியல... படம் பாத்தா தான் தெரியும் போல...	NOT
tam4286	சோபன் பாபு வருவாரா?  தர்மபுரி சம்பவம் வருமா? சந்தரலேகா I.A.S கேஸ் வருமா? கொடநாடு,அந்திரா திராட்சை எஸ்டேட்,பாலு ஜூவல்லர்ஸ் ஓட கதை எல்லாம் இருக்கா...	NOT
tam4287	என்னாமா கூவுறானுங்க டா  முடியல டா யப்பா	OFF
tam4288	அருமை.... பெண்களை போற்றி வணங்குவோம்....	NOT
tam4289	கங்கனா, “மலையுக்கும் மடுவுக்கும் உள்ள வித்தியாசம்” so waste!  நித்யா மேன ன் 60% perfect	OFF
tam4290	டேய் எங்க நித்யாமேனன் வரட்டும் பிறகு இருக்குடா உங்களுக்கு	OFF
tam4291	அடங்க மறு....அத்து மீறு...இப்போ comments la itthana சமூகம் அவுத்து காமிக்கரணங்...என்ன பண்ண போற?	NOT
tam4292	என்னடா சப்பையா இருக்கு அடேய் செல்வராகவா இரண்டாம் உலகம் பார்ட் 2 எடுத்துட்டியாடா	OFF
tam4293	இந்தப் படம் வெற்றி பெற வாழ்த்துக்கள் தோழரே.  மண்ணும் பெண்ணும் ஒன்று தான்.  இந்தப் படக்குழுவினருக்கு நாங்கள் எப்பொழுதும் ஆதரவாக துணை நிற்போம்.	NOT
tam4294	நாடு சீர்குளையும் இத் திரைப்படம் மூலம்!!!! நாம் ஒற்றுமையுடனும் மகிழ்ச்சி பெறவும் திரைப்படம் காட்டுங்கள்!!!	NOT
tam4295	தர்மபுரி வன்னியர் சார்பாக வாழ்த்துக்கள் படம் வெள்ளிவிழா  காணவேண்டும்	NOT
tam4296	DMK ஸ்டாலின் இதுக்கு என்ன சொல்லுவார்  அசுரன் படம் மாறி ஏதாச்சும்...	NOT
tam4297	நான் ஒரு தலித்தா இங்க பேச வரல ஒரு பொண்ணு பெத்த அப்பாவா சொல்லேறன் இந்த படம் நாம் நம் பெண் பிள்ளைகள் ஓட பார்க்க வேண்டிய படம் இந்த படத்தை அரசியல் ஆக்க வேண்டாம் நன்றி	NOT
tam4298	ஐம் வெயிட் சீயான் விக்ரம் அண்ணா மே #KK🧨	NOT
tam4299	பாத்துகோடா என் உயிரின் உணர்வ டேய் தல எப்பவும் தலதா	NOT
tam4300	ஆனந்தியின் ஆர்மி மட்டும் இங்கே லைக் அமுக்கவும்	NOT
tam4301	வணக்கம் from Vellore dist படம் வெற்றி பெற வாழ்ததுகிறேன்	NOT
tam4302	திருவண்ணாமலை தம்பிகள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்🥰	NOT
tam4303	எங்களுக்கு மண்ணு பொண்ணு ரெண்டும் முக்கியம் அதில யார் கைய வச்சாலும் வெட்டுவோம்	OFF
tam4304	மோகன் மிகவும் அபாரம் , பெண் பிள்ளைகளின் வாழ்க்கையை கருத்தில் கொண்டு எடுத்ததற்காக. நானும் இராயபுரத்தில் தான் பிறந்து வளர்ந்தேன் , நான் சினிமா பார்க்க  ஆசை பட்டதே இல்லை . முதல் முறையாக ஆசைப்படுகிறேன்.  நன்றி மோகன் . உங்கள் உழைப்பு வீண்போகாது.	NOT
tam4305	படம் வெற்றியுடன்  வாழ்க வளமுடன்  நன்றி தமிழ் மக்களே	NOT
tam4306	14k Comments வந்துருக்கு  99% பேர்  அவங்க ஜாதிய சொல்லியே படத்தை  வாழ்த்திருக்காங்க.  தமிழ்நாட்ல எவ்ளோ ஜாதி இருக்குனு ரொம்ப ஈசியா தெரிஞ்சிகிட்ட thank you directer..	NOT
tam4307	ஏய்... இது 96 சு.. யார ஏமாத்த பாக்குறீங்க.? என்னடா ஒரு சூப்பர் ஸ்டார் னு கூட பாக்காம பொசுக்கு னு கலாச்சுட்டீங்க..	OFF
tam4308	மதுரை கவுண்டர்கள் சார்பாக மாபெரும் வெற்றி பெறவாழ்த்துக்கள்.... அலங்காநல்லூர் தீரன் சின்னமலை கவுண்டர் பேரவை...	NOT
tam4309	எனக்கு சாதியில் நாட்டமில்லை... ஆனால் பெண்கள் மீதான பாலியல் குற்றங்கள் தடுக்கபட வேண்டும்...  அது யாராக இருந்தாலும் சரி	NOT
tam4310	அடுத்த அடியின் ஆரம்பம் எங்கள் அண்ணா சூர்யா Ngk. Waiting for arrival of ngk movie	NOT
tam4311	காதலித்து திருமணம் செய்தவர்களை நாடக காதல் ன்னு சொல்ற வாயி...400 பேரே காதலித்து நாடகம் ஆடியபோது மூடிக்கொண்டது	NOT
tam4312	எடப்பாடி கவுண்டம்பட்டி வீரவன்னியர் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4313	பெண் குழந்தைக்கு கள்ளிப்பால் கொடுத்து கதை சொல்ற களவாணி கூட்டம் ல்ல, கல்வி கொடுத்து கல்யாணம் செய்து கொடுத்து காக்கிற திரௌபதி ஆட்டம்,    நன்றி	NOT
tam4314	அருமை. அந்தணர் சமூகத்திலிருந்து எனது வாழ்த்துக்கள்	NOT
tam4315	இப்பிடியே அடுத்தடுத்து படம் எடுங்க. சமூகத்தின் மறைக்கப்பட்ட மறு பக்கம்....	NOT
tam4316	மிஷ்கின vs இளையராஐா  1.நந்தலாலா 2.ஓனாயும் ஆட்டுகுட்டியும் 3.சைகோ  Hotrick	NOT
tam4317	அனைத்து ஹிந்துக்களும் ஒன்றிணைய வேண்டும். இந்த நாடக காதல், ஜிஹாதி, மதம் மாற்றும் பாவடைகளை ஒழித்து கட்ட வேண்டும்.	OFF
tam4318	அவன் படம் எடுத்தா சமூகப் படம் நாம படம் எடுத்தா சாதிப்படமா... அப்படின்னா இன்னும் நூறு படம் எடுப்போம்...பொண்னை பெத்தவன் சார்பாக படம் அனைவரையும் சென்றடைய வாழ்த்துக்கள்...	NOT
tam4319	பொண்ண பெத்தவனுக்கு தாண்டா அந்த வலி தெரியும்.  எவனாவது எங்க வீட்டு பொண்ணுங்க  மேல கை வச்சீங்க  எங்க குலசாமி மாவீரன் காடுவெட்டியார் குரு  சொன்ன மாரி எவனா இருந்தாலும் வெட்டுவோம்.இந்த படத்துக்கு எவனாவது பிரச்சனை பண்ணி பாருங்கடா, ஓத்தா எல்லா சத்ரிய சாதி காரனும்   கெளம்புவோம்.       -ஆலத்திப்பள்ளம் வன்னியர் சங்கம், அரியலூர் மாவட்டம்.    படம் வெற்றி உறுதி	OFF
tam4320	கள்ளர் குல சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்   சோழநாடு கள்ளர் பாய்ஸ்	NOT
tam4321	இங்கு உள்ள கமெண்டுகளை பார்க்கும்போதே ஜாதி வெறியை தூண்டும் படம் என்பது மெய்ப்படும்	NOT
tam4322	திரெளபதி பெண்கள் பாதுக்காப்பு திரை படம் trailer link open share all media support tamilnadu makkal	NOT
tam4323	யாராக இருந்தாலும் பெண்களை தவறாக பார்க்கும் எண்ணம் மாற வேண்டும் அதை காதல் என்ற பெயரில் நடக்கும் வன்கொடுமைகள் நடத்தும் சில சமுக விரோதிகள் முகம் வெளி கொண்டு வந்த திரௌபதி க்கு நன்றி  இப்படிக்கு வீர வன்னியர் குல சத்ரியர்கள்   திருப்பெரும்பூதூர்	NOT
tam4324	TV, YouTube la விவாதம் எல்லாம் பாத்து இங்க வந்தேன். Trailer ye பாக்க முடியல.... படம் ஏப்படி இருக்குமோ!!!	NOT
tam4325	அடங்குன்னா, அடங்க கூடாதுன்னு எங்க அண்ணன் சொல்லிருக்காப்ளை   #திரௌபதி	NOT
tam4326	குலமங்களம் அகமுடையார்கள் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்	NOT
tam4327	முத்தரையர் மக்களின் சார்பாக இந்த படம் மாபெரும் வெற்றி பெற வாழ்த்துகிறோம்	NOT
tam4328	ஜப்பான் ஜாக்கிச்சான் பரம்பரை சார்பாக திரௌபதி படத்துக்கு வாழ்த்துகளும் ஆதரவுகளும்.....	NOT
tam4329	திருவண்ணாமலை மாவட்டம் ஆரணி வட்டம் அனைத்து வன்னியர்கள் மற்றும் வன்னிய கவுண்டர்கள் சார்பாக வாழ்த்துகள் அண்ணா	NOT
tam4330	மிஷ்கின் அண்ணா வேற மாதிரி முன்னோட்டம் .வித்தியாசம் அதிகமாகவே இருக்கு.வாழ்த்துக்கள் அண்ணா உங்க படக்குழுவினர்களுக்கு. இசையின் ஜாம்பவான் அரசன் அசுரன் இளையரசா ஐயா .பிரமிப்பா இருக்கு உங்க இசையின் சப்தம். வாழ்த்துக்கள் ஐயா	NOT
tam4331	உண்மைநிலையில் பணமாகும் dic vijay waste.... மூளை இல்லை என்பது உண்மை...	OFF
tam4332	ஐயம் வேயிடிங்,   தெரிக்க விடுங்க தல	NOT
tam4333	நல்ல மனிதரான ரஜினியை கிண்டல் பண்றிங்களா டா படம் கண்டிப்பா ஓடாது	OFF
tam4334	முக்குலத்து சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் சாமி பா‌ண்டிய‌ன்	NOT
tam4335	எங்களுக்கு மண்ணும் பொண்ணும் இரண்டுமே முக்கியம் தான் வீர தேவேந்திர குல வேளாளர்	NOT
tam4336	சாதிகள் இல்லையடி பாப்பா அப்போ தனித்தொகுதி எதுக்கு என்று கேளடி பாப்பா	OFF
tam4337	டிரெய்லர் நல்லா தான் இருக்கு.. ஆனா அந்த சொடக்கு மேல சொடக்கு போடுது மாதிரி இல்லாம இருந்த பரவாயில்லை	NOT
tam4338	ஹீரோ முகம் அன்புமணி அண்ணன் போல் இருக்கு .	NOT
tam4339	தல தல வெறியன் டா  நா	NOT
tam4340	அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை அருமை	NOT
tam4341	இந்தப் படம் மாவீரன் யுவராஜ் கவுண்டருக்கு சமர்ப்பித்து படம்.	NOT
tam4342	நல்ல  நகைச்சுவை  பட ட்ரைலர் ரொம்ப்ப நாள் கழிச்சு ......	NOT
tam4343	நல்ல திரைப்படம் நல்ல விழிப்புணர்வுடன் இருந்தால் வெற்றி பெறும் இதற்க்கு சாதி எனும் சாயத்தை பூசி இன்னொரு சாதியை இழிவு படுத்துவது தவறு	NOT
tam4344	Ada நம்ம பஞ்சாயத்து..... கருணாஸு..... 🤣🤣நல்லா இருக்கியா கூவத்தூர் மாமா கருணாஸு	OFF
tam4345	தமிழ் சினிமாவின் வைரம் இந்த மணிரத்னம். செக்கச் சிவந்த வானம்.....பட்டய கிளப்ப போவுது...!	NOT
tam4346	கொங்குநாடு வேட்டுவகவுண்டர் சமுதாயத்தின் வாழ்த்துக்கள்..  நல்ல திரைப்படத்தை குறைந்தது 100 பேருக்காவது சொல்லி பார்க்க வைக்க வேண்டும்..	NOT
tam4347	முதலியார் சமூகம் சார்பாக இப்படம் மாபெரும் வெற்றி பெற வாழ்த்துகிறோம்.	NOT
tam4348	இயர்கையாவே உற்பத்தி ஆகுற நதிய தனக்கு மட்டும்தான்னு சொந்தம் கொண்டாடுற உரிமைய யாருங்க குடுத்தா?	OFF
tam4349	வெட்ட வேண்டும் .....உயர் சாதி பெண்னை ஏமாற்றும் நாடக காதல் கும்பலை வெட்ட வேண்டும்	OFF
tam4350	தமிழ்நாடு 'வீரசைவர்கள்'- (ஜங்கமர், லிங்காயத், பண்டாரம்) சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4351	Rango     movie   போல ஒரு வேலை இருக்குதோ!!!!🤔🤔🤔	NOT
tam4352	பெருமாள்கள் பரியேறுவதில் சமூகத்தில் பிரச்சனை இல்லை ஆனால் பல திரௌபதிகளின் துயில் உரிக்க நினைப்பது தவறு...... சமூக வன்மத்தை நீட்டிக்கிறது	OFF
tam4353	ஜாதி இல்ல மயிரு இல்லன்னு சொல்ற தமிழன்ஸ் இருக்கீங்களா...  கமெண்ட் பூராம் சாதி சங்கங்கள் சவுண்ட் கூடுதலா இருக்கு...  செத்து போங்கடா ஜாதிக்காக...  மானங்கெட்ட ஜாதிவெறி பிய்ய திங்குற நாய்களா...  உம் பிள்ளையை ஒழுங்கா வளர்க்க முடிலனா தூக்கில தொங்குடா...	OFF
tam4354	வெற்றி பெற வாழ்த்துக்கள். பாதிக்கப்பட்டவர்களுக்கு மட்டுமே வலி தெரியும்.	NOT
tam4355	இப்பலாம் மூலைசாவுனு சொல்லி எல்லாம் ஆர்கனையும் புடிங்கிடுறானுங்கடா	OFF
tam4356	189ஆயிறம் லைக் போட்டவன் பிற்படுத்தபட்ட சமுதாயத்தை சார்ந்தவன்	NOT
tam4357	எங்கப்பா மில்ட்டரி    Daa	NOT
tam4358	ஒவ்வொரு பெண்களை பெத்த குடும்பமும் பார்த்து வீரத்தை வளர்த்து கொள்ளவேண்டிய ப(பா)டம்	NOT
tam4359	சிறப்பான சம்பவம் இருக்கு 🤘        படம் வெற்றி பெற செங்குந்த முதலியார் இனத்தின் சார்பாக வாழ்த்துகள்	NOT
tam4360	பாண்டிய வண்ணார் இனத்தின் சார்பாக படம் வெற்றியடைய வாழ்த்துகள்	NOT
tam4361	பா. ரஞ்ஜித் தமிழில் முன்னணி நடிகர் வைத்து எடுத்தா இப்ப புது முகம் திரோபதி செம மாஸ் அங்க ஒரு படம் வந்தா இப்ப இரண்டு படம் வரும் இனிமேல்	NOT
tam4362	திருப்பத்தூர் மாவட்ட வன்னியர் சங்கம் சார்பாக வாழ்த்துக்கள் மென் மேலும் வளர்க	NOT
tam4363	அந்த ஒரு சாதி ஆண்கள் மட்டும் என்ன அவ்வளவு அழகனுகளா?  திறமைசாலிகளா? பணம் சம்பாதிப்பதையே வாழ்க்கையில் முக்கியம் என்றிருந்துவிட்டு பெண்பிள்ளைகளை ஒழுங்காக வளா்க்காமல், அவள் யாா் பின்னாலோ சென்றால் அதை நாடகக்காதல் என்று தப்பிக்க நினைத்தால்? இதே இந்த நாடக காதல் ஆண்ட சாதிகளுக்குள் இருந்தால் சைலண்டாக கல்யாணம் செய்து வைப்பது,  இல்லையெனில் சரி பறவாயில்லை என்று கடந்து செல்வது, ஊருக்கு இளிச்சவாயன் தலித் சிக்கினால்  நாடகக்காதல்என்று ஒப்பாரி வைப்பது. போங்கடா உங்க யோக்யதை எல்லேருக்கும் தெரியும்டா!	OFF
tam4364	பேரரசர் பெரும்பிடுகு முத்தரையர் வம்சம் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துக்கள்  சிவகங்கை சீமை	NOT
tam4365	தென்னிந்திய செங்குந்த மகாசபை சார்பாகசெங்குந்த முதலியார் சார்பாக இத்திரைப்படம் வெற்றிப்பெற வாழ்த்துக்கள்	NOT
tam4366	இப்படத்தின் கரு அருமை.பெண்ணை பெற்றவர்களின் வலியையும் கோவத்தையும் அற்புதமாக சித்தறிக்கிறது.பெண்பிள்களை காப்போம்.இப்படம் அனைவரையும் சேர வேண்டும்.	NOT
tam4367	ஒம்மால வீர வன்னியர் குல ஷத்ரியன்     திரெளபதி படம் வெற்றி பெற வாழ்த்துகள் தெரிவித்த அனைத்து சமுதாய நண்பர்களுக்கும் நண்றி	OFF
tam4368	ஆனவக் கொலையை நியாயப்படுத்தும் இந்த படத்தை எப்படி ஏற்றுக்கொள்ளும் இந்த சமூகம்...	NOT
tam4369	தமிழ்நாடு ல நடிகைகள் யாருமே இல்லை யா இந்தத் கதாபாத்திரத்தை செய்ய	OFF
tam4370	நடிப்பின் நாயகன் சூர்யா படம் வெற்றி பெற வாழ்த்துக்கள் தல ரசிகர்கள் சார்பாக	NOT
tam4371	பரிக்கல் வன்னியர் சங்கம் சார்பாக திரைப்படம் வெள்ளி விழா காண வாழ்த்துக்கள்	NOT
tam4372	அடேங்கப்பா கமெண்ட்ஸ்   எத்தனை சாதி தமிழ்நாட்டில் 🤔🤔?	NOT
tam4373	வன்னியர் குல சத்ரியன் தெய்வம் திரௌபதி	NOT
tam4374	நமக்கு மறுமலர்ச்சிக்கு அப்பரம் ஒரு விருந்தாக அமையும் இந்த படம்	NOT
tam4375	பிரன்டுனா பேஸ்புக் லைக் குடுக்குர பிரன்ட்னு நினைச்சியா லைப்பே குடுக்குர பிரன்டுடா செம்ம	NOT
tam4376	இந்த சாதி இருக்கும் வரை இந்தியா முன்னேற வாய்ப்பில்லை. இது போல படம் எடுத்து சாதி வெறியை வளர்க்காதீர். அனைவரும் சிறிது அறிவை பயன்படுத்தி இது போன்ற படங்களுகு  ஆதரவாக இருக்க வேண்டாம். அனைவரையும் சக மனிதராக பார்க்க பழகுவோம்.	NOT
tam4377	சாதிகள் உள்ளதடி  பாப்பா!!  குல தாழ்வுகள் அதிகம்  இருக்குதடி பாப்பா!!  இங்கு எவனையும் திருத்த முடியாதடி பாப்பா!!	NOT
tam4378	நான்முகமும் அருமை..என்று நினைப்பவர்கள் like  செய்யவும்...	NOT
tam4379	இப்படியே இரண்டு பேரும் ஜாதி ஜாதினு சொல்லி சண்ட போட்டுனு இருங்க இந்திகாரனுங்க ஈசியா உள்ள வந்து உங்கள வெளிய துரத்த போரானுங்க	OFF
tam4380	இதுக்கு Dislike போட்டவங்க நாடக காதலுக்கு சப்போட்டாத்தான் இருக்கும்	NOT
tam4381	அடுத்து அடுத்து வரும் football movies... something fishy !!!	NOT
tam4382	ஒரு பக்கம் மதம் மாத்துறானுங்க இன்னொரு பக்கம் குலம் மாத்துறானுங்க மானம் கெட்டவனுங்க! திரௌபவெல்வாள்	OFF
tam4383	யாருலாம் பரதன் தான் தளபதி60 director னு சொன்ன உடனே அவர பத்தி அவரு எதுக்கும் லாய்க்கு இல்லன்னு பேசினீங்களோ அவங்க மட்டும் line ல வாங்க..  அடிக்க லாம் மாட்டேன் வாங்க..	OFF
tam4384	அனைத்து கோனார்கள் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4385	லக்கூர் கோனார் சமுதாயம் சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4386	கடினமான உழைப்பு தல தல டீம் வாழ்த்துக்கழ்	NOT
tam4387	துன்பம் வரும்போது சிரிங்க என வள்ளுவர் தான் சொன்னாரு சிரிங்க, சிரிங்க! நான் சிரித்தால்!?	NOT
tam4388	மண்ணும் பெண்ணும்ஒன்னு  ...யாரு கை வச்சாலும் வெட்டனும்	NOT
tam4389	போராடுறது தப்புனா போராடுற சூழ்நிலைய உருவாக்குறதும் தப்புதான்.	NOT
tam4390	Vani fans like panunga  Rithika fans like panunga  இந்த கம்மெண்ட போட்டே பிச்சை எடுக்குறானுங்க	OFF
tam4391	திரபெளதி வெற்றி பெற திண்டுக்கல் சார்பில் வாழ்த்துகள், வரவேற்கிறேன்	NOT
tam4392	வெறிதனம்    காத்து இருந்தோர் பா்த்ததும் ஒரு  அட்னஸ்ச போட்டு போங்க	NOT
tam4393	குறும்ப கவுண்டர் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள். நம் ஜாதியில இருக்குற பொண்ணு மேல எவன் கையை வைச்சலும் கை இருக்காது . மேலும் தமிழ் நாடு குறும்ப கவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam4394	செங்குத்த முதலியார் சார்பாக வெற்றி அடைய... வாழ்த்துகள்... நெசவு. தொழில்... பரம்பரை... சார்ந்தவன்டா... மாணம் காக்கும்... பரம்பரை	NOT
tam4395	ஈரோடு செங்குந்தர் முதலியார்கள் சார்பாக இந்தபடம் வெற்றிபெற வாழ்த்துக்கள்	NOT
tam4396	வாழ்த்துக்கள் அண்ணா நவின் கால கட்டத்தில் தேவையான படைப்புகள்...	NOT
tam4397	கெக்க புக்க படத்தோட பெரிய வெர்ஷன் வாழ்த்துக்கள் டீம்  ஷார்ட் பிலிம் அந்தர் காமிடி யா இருக்கும் பிக் ஸ்கீரின்ல பாக்க வெயிட்டிங	NOT
tam4398	இதை சொன்னது எந்த வாய்? நீங்க அடிச்சா copy  இல்லையா ?	OFF
tam4399	காலம்காலமாக பல தமிழ்குடிகளில் பெரும்பாலும் கவுண்டர்க்கு ஏதிரி கவுண்டனே,தேவர்க்கு ஏதிரி தேவனே,வண்ணியர்க்கு ஏதிரி வண்ணியனே என இருந்தது.தலித் சாதினர் மிது வன்மம் இல்லாமல் இருந்தது.ஆனால் இப்போது தலித் கட்சி என்ற பெயரில் நாடக காதல்,போலி PCR,பனம்பறித்தல்,மேடையில் தேவனை வெட்டு தேவச்சியை கட்டு கவுண்டனை வெட்டு கவுண்டச்சியை கட்டு என தலித்துகளை பல சாதி பகமைக்கு அடமானம் வைத்துவிட்டனர்.உப்பு தின்னவன் தன்னி குடித்தாகவேண்டும்.பிறப்பு கணக்கல்ல பொன்னுதான் கணக்கு.  திரெளபதிக்கு வாழ்த்துக்கள்	OFF
tam4400	இந்த மாதிரி நிறைய படங்கள் எடுக்க வேண்டும். மோகன் ஜீ	NOT
tam4401	தெருபொறுக்கி நாய்களிடமிருந்து குலம்காக்க, குடிகாக்க, வருகிறாள் உங்களின் திரவுளபதி	NOT
tam4402	நாடக காதல் பண்டுற நாய்கலுக்கு மட்டும் சவுக்கடி	OFF
tam4403	சாதியே கூடாதுன்னு தான் படம் எடுத்து இருக்கான் ஆனாலும் நீங்க உங்க ஊர் மக்கள் சார்பா உங்க சாதி பேரு சார்பானு சொல்லுரீங்கடா	OFF
tam4404	அருமையான ஒரு திரைப்படம்.  என்போ திரைக்கு வருகிறது	NOT
tam4405	நம்ம மாவட்டம் கெத்து ..... வெற்றி பெற வாழ்த்துக்கள்.......	NOT
